"sppKey","english","order","family","genus","species","genSp","mass"
19380,"Yellow-winged Cacique","Passeriformes","Icteridae","Cacicus","melanicterus","Cacicus melanicterus",90
19400,"Chestnut-headed Oropendola","Passeriformes","Icteridae","Psarocolius","wagleri","Psarocolius wagleri",161.45
19410,"Montezuma Oropendola","Passeriformes","Icteridae","Psarocolius","montezuma","Psarocolius montezuma",314.15
5143,"Common Chaffinch","Passeriformes","Fringillidae","Fringilla","coelebs","Fringilla coelebs",22.2
5141,"Brambling","Passeriformes","Fringillidae","Fringilla","montifringilla","Fringilla montifringilla",22.65
18010,"Scrub Euphonia","Passeriformes","Fringillidae","Euphonia","affinis","Euphonia affinis",10
18040,"Yellow-throated Euphonia","Passeriformes","Fringillidae","Euphonia","hirundinacea","Euphonia hirundinacea",14
18050,"Antillean Euphonia","Passeriformes","Fringillidae","Euphonia","musica","Euphonia musica",13
6060,"Elegant Euphonia","Passeriformes","Fringillidae","Euphonia","elegantissima","Euphonia elegantissima",15
18080,"Olive-backed Euphonia","Passeriformes","Fringillidae","Euphonia","gouldi","Euphonia gouldi",14
18090,"White-vented Euphonia","Passeriformes","Fringillidae","Euphonia","minuta","Euphonia minuta",10
17980,"Blue-crowned Chlorophonia","Passeriformes","Fringillidae","Chlorophonia","occipitalis","Chlorophonia occipitalis",26
5240,"Gray-crowned Rosy-Finch","Passeriformes","Fringillidae","Leucosticte","tephrocotis","Leucosticte tephrocotis",23.85
5250,"Black Rosy-Finch","Passeriformes","Fringillidae","Leucosticte","atrata","Leucosticte atrata",25.25
5260,"Brown-capped Rosy-Finch","Passeriformes","Fringillidae","Leucosticte","australis","Leucosticte australis",27
5241,"unid. Rosy-Finch","Passeriformes","Fringillidae","Leucosticte","tephrocotis / atrata / australis","Leucosticte tephrocotis",23.85
5150,"Pine Grosbeak","Passeriformes","Fringillidae","Pinicola","enucleator","Pinicola enucleator",53.15
5170,"Purple Finch","Passeriformes","Fringillidae","Carpodacus","purpureus","Carpodacus purpureus",25.25
5180,"Cassin's Finch","Passeriformes","Fringillidae","Carpodacus","cassinii","Carpodacus cassinii",27.55
5190,"House Finch","Passeriformes","Fringillidae","Carpodacus","mexicanus","Carpodacus mexicanus",21.75
5195,"unid. Purple Finch / Cassin's Finch / House Finch","Passeriformes","Fringillidae","Carpodacus","purpureus / cassinii / mexicanus","Carpodacus purpureus",25.25
5210,"Red Crossbill","Passeriformes","Fringillidae","Loxia","curvirostra","Loxia curvirostra",40.85
5220,"White-winged Crossbill","Passeriformes","Fringillidae","Loxia","leucoptera","Loxia leucoptera",32.8
5225,"unid. Red Crossbill / White-winged Crossbill","Passeriformes","Fringillidae","Loxia","curvirostra / leucoptera","Loxia curvirostra",40.85
5280,"Common Redpoll","Passeriformes","Fringillidae","Acanthis","flammea","Acanthis flammea",13.05
5270,"Hoary Redpoll","Passeriformes","Fringillidae","Acanthis","hornemanni","Acanthis hornemanni",13.15
5275,"unid. Common Redpoll / Hoary Redpoll","Passeriformes","Fringillidae","Carduelis","flammea / hornemanni","Carduelis flammea",13.05
5330,"Pine Siskin","Passeriformes","Fringillidae","Spinus","pinus","Spinus pinus",12.9
19430,"Black-capped Siskin","Passeriformes","Fringillidae","Spinus","atriceps","Spinus atriceps",11.0125
19440,"Black-headed Siskin","Passeriformes","Fringillidae","Spinus","notatus","Spinus notatus",11.0125
19460,"Red Siskin","Passeriformes","Fringillidae","Spinus","cucullatus","Spinus cucullatus",11.0125
5300,"Lesser Goldfinch","Passeriformes","Fringillidae","Spinus","psaltria","Spinus psaltria",8.85
5310,"Lawrence's Goldfinch","Passeriformes","Fringillidae","Spinus","lawrencei","Spinus lawrencei",10.15
5290,"American Goldfinch","Passeriformes","Fringillidae","Spinus","tristis","Spinus tristis",12.15
5262,"Oriental Greenfinch","Passeriformes","Fringillidae","Chloris","sinica","Chloris sinica",NA
5332,"Yellow-fronted Canary","Passeriformes","Fringillidae","Serinus","mozambicus","Serinus mozambicus",12.9
5331,"Common Canary","Passeriformes","Fringillidae","Serinus","canaria","Serinus canaria",15.25
19480,"Hooded Grosbeak","Passeriformes","Fringillidae","Coccothraustes","abeillei","Coccothraustes abeillei",49
5140,"Evening Grosbeak","Passeriformes","Fringillidae","Coccothraustes","vespertinus","Coccothraustes vespertinus",59.5
6882,"House Sparrow","Passeriformes","Passeridae","Passer","domesticus","Passer domesticus",30.2
6883,"Eurasian Tree Sparrow","Passeriformes","Passeridae","Passer","montanus","Passer montanus",22.1
19500,"Orange Bishop","Passeriformes","Ploceidae","Euplectes","franciscanus","Euplectes franciscanus",17
19510,"Yellow-crowned Bishop","Passeriformes","Ploceidae","Euplectes","afer","Euplectes afer",14.45
8070,"Orange-cheeked Waxbill","Passeriformes","Estrildidae","Estrilda","melpoda","Estrilda melpoda",7.75
8080,"Black-rumped Waxbill","Passeriformes","Estrildidae","Estrilda","troglodytes","Estrilda troglodytes",7.7
8090,"Red Avadavat","Passeriformes","Estrildidae","Amandava","amandava","Amandava amandava",9.9
8100,"Indian Silverbill","Passeriformes","Estrildidae","Lonchura","malabarica","Lonchura malabarica",12
19530,"Bronze Mannikin","Passeriformes","Estrildidae","Lonchura","cucullata","Lonchura cucullata",9.2
8110,"Nutmeg Mannikin","Passeriformes","Estrildidae","Lonchura","punctulata","Lonchura punctulata",14
81200,"Tricolored Munia","Passeriformes","Estrildidae","Lonchura","malacca","Lonchura malacca",13
8130,"Java Sparrow","Passeriformes","Estrildidae","Padda","oryzivora","Padda oryzivora",25
19540,"Pin-tailed Whydah","Passeriformes","Viduidae","Vidua","macroura","Vidua macroura",15.75
77,"unid. Loon","Gaviiformes","Gaviidae","Gavia","sp","Gavia sp",3246.70833333333
1207,"unid. Cormorant","Suliformes","Phalacrocoracidae","Phalacrocorax","sp","Phalacrocorax sp",1981.45833333333
3333,"unid. Accipiter Hawk","Accipitriformes","Accipitridae","Accipiter","sp","Accipiter sp",357.75
3451,"unid. Buteo Hawk","Accipitriformes","Accipitridae","Buteo","sp","Buteo sp",786.3875
2429,"unid. small ''peep'' sandpiper","Charadriiformes","Scolopacidae","Calidris","sp","Calidris sp",57.2473684210526
387,"unid. Jaeger","Charadriiformes","Laridae","Stercorarius","sp","Stercorarius sp",910.21
3827,"unid. Brotogeris Parakeet","Psittaciformes","Psittacidae","Brotogeris","sp","Brotogeris sp",64.8666666666667
3875,"unid. Cuckoo","Cuculiformes","Cuculidae","Coccyzus","sp","Coccyzus sp",59.3333333333333
3737,"unid. Screech-Owl","Strigiformes","Strigidae","Megascops","sp","Megascops sp",136.54
4205,"unid. Nighthawk","Caprimulgiformes","Caprimulgidae","Chordeiles","sp","Chordeiles sp",64.6
4022,"unid. Sapsucker","Piciformes","Picidae","Sphyrapicus","sp","Sphyrapicus sp",50.9833333333333
4679,"unid. Empidonax Flycatcher","Passeriformes","Tyrannidae","Empidonax","sp","Empidonax sp",11.3123529411765
4447,"unid. Kingbird","Passeriformes","Tyrannidae","Tyrannus","sp","Tyrannus sp",40.9272727272727
4881,"unid. Crow","Passeriformes","Corvidae","Corvus","sp","Corvus sp",467.828571428571
4865,"unid. Raven","Passeriformes","Corvidae","Corvus","sp","Corvus sp",467.828571428571
7351,"unid. Chickadee","Passeriformes","Paridae","Poecile","sp","Poecile sp",10.8285714285714
7539,"unid. Gnatcatcher","Passeriformes","Polioptilidae","Polioptila","sp","Polioptila sp",5.90833333333333
4955,"unid. Cowbird","Passeriformes","Icteridae","Molothrus","sp","Molothrus sp",90.375
1945,"unid. Heron / Egret","Pelecaniformes","Ardeidae","Ardeidae","sp","Ardeidae sp",673.646
3255,"unid. Vulture","Accipitriformes","Cathartidae","Cathartidae","sp","Cathartidae sp",3281.55
534,"unid. Gull","Charadriiformes","Laridae","Laridae","sp","Laridae sp",549.268965517241
634,"unid. Tern","Charadriiformes","Laridae","Laridae","sp","Laridae sp",549.268965517241
4402,"unid. Hummingbird","Apodiformes","Trochilidae","Trochilidae","sp","Trochilidae sp",4.55362903225806
3920,"unid. Woodpecker","Piciformes","Picidae","Picidae","sp","Picidae sp",88.940243902439
14035,"unid. Woodcreeper","Passeriformes","Furnariidae","Furnariidae","sp","Furnariidae sp",37.5
